id	original_sentence	auxiliary_sentence	label_id	label
2119	My roommate and I LOVE this place.	what do you think of the ambience of it ?	4	none
2119	My roommate and I LOVE this place.	what do you think of the service of it ?	4	none
205	The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.	what do you think of the price of it ?	4	none
205	The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.	what do you think of the anecdotes of it ?	4	none
205	The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.	what do you think of the food of it ?	4	none
205	The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.	what do you think of the ambience of it ?	4	none
205	The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.	what do you think of the service of it ?	3	conflict
655	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	what do you think of the price of it ?	4	none
655	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	what do you think of the anecdotes of it ?	4	none
655	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	what do you think of the food of it ?	0	positive
655	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	what do you think of the ambience of it ?	0	positive
655	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	what do you think of the service of it ?	4	none
2092	Not worth it.	what do you think of the price of it ?	4	none
2092	Not worth it.	what do you think of the anecdotes of it ?	2	negative
2092	Not worth it.	what do you think of the food of it ?	4	none
2092	Not worth it.	what do you think of the ambience of it ?	4	none
2092	Not worth it.	what do you think of the service of it ?	4	none
749	In the evening, this place attracted a well dressed, with it, NY crowd.	what do you think of the price of it ?	4	none
749	In the evening, this place attracted a well dressed, with it, NY crowd.	what do you think of the anecdotes of it ?	1	neutral
749	In the evening, this place attracted a well dressed, with it, NY crowd.	what do you think of the food of it ?	4	none
749	In the evening, this place attracted a well dressed, with it, NY crowd.	what do you think of the ambience of it ?	4	none
749	In the evening, this place attracted a well dressed, with it, NY crowd.	what do you think of the service of it ?	4	none
132	They have it all -- great price, food, and service.	what do you think of the price of it ?	0	positive
132	They have it all -- great price, food, and service.	what do you think of the anecdotes of it ?	4	none
132	They have it all -- great price, food, and service.	what do you think of the food of it ?	0	positive
132	They have it all -- great price, food, and service.	what do you think of the ambience of it ?	4	none
132	They have it all -- great price, food, and service.	what do you think of the service of it ?	0	positive
3176	So close, but not good enough.	what do you think of the price of it ?	4	none
3176	So close, but not good enough.	what do you think of the anecdotes of it ?	3	conflict
3176	So close, but not good enough.	what do you think of the food of it ?	4	none
3176	So close, but not good enough.	what do you think of the ambience of it ?	4	none
3176	So close, but not good enough.	what do you think of the service of it ?	4	none
367	This was on a Tuesday night.	what do you think of the price of it ?	4	none
367	This was on a Tuesday night.	what do you think of the anecdotes of it ?	1	neutral
367	This was on a Tuesday night.	what do you think of the food of it ?	4	none
367	This was on a Tuesday night.	what do you think of the ambience of it ?	4	none
367	This was on a Tuesday night.	what do you think of the service of it ?	4	none
3397	Its also a bit of a hassle to get to without a car (I happen to live in Inwood).	what do you think of the price of it ?	4	none
3397	Its also a bit of a hassle to get to without a car (I happen to live in Inwood).	what do you think of the anecdotes of it ?	2	negative
3397	Its also a bit of a hassle to get to without a car (I happen to live in Inwood).	what do you think of the food of it ?	4	none
3397	Its also a bit of a hassle to get to without a car (I happen to live in Inwood).	what do you think of the ambience of it ?	4	none
3397	Its also a bit of a hassle to get to without a car (I happen to live in Inwood).	what do you think of the service of it ?	4	none
3382	The flavors are great, and the menu is extensive.	what do you think of the price of it ?	4	none
3382	The flavors are great, and the menu is extensive.	what do you think of the anecdotes of it ?	4	none
3382	The flavors are great, and the menu is extensive.	what do you think of the food of it ?	0	positive
3382	The flavors are great, and the menu is extensive.	what do you think of the ambience of it ?	4	none
3382	The flavors are great, and the menu is extensive.	what do you think of the service of it ?	4	none
2850	The food was amazing, the service was so attentive and personable, and how about that ambience!	what do you think of the price of it ?	4	none
2850	The food was amazing, the service was so attentive and personable, and how about that ambience!	what do you think of the anecdotes of it ?	4	none
2850	The food was amazing, the service was so attentive and personable, and how about that ambience!	what do you think of the food of it ?	0	positive
